gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,curcdq,datacqtr,datafqtr,atq,cshoq,dlttq,lctq,costat,prccq
6669,2015-11-30,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,14419.509,211.146,5030.943,,A,51.21
6669,2016-02-29,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,14195.188,214.709,5943.131,,A,41.94
6669,2016-05-31,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,14847.801,219.156,5859.545,,A,45.57
6669,2016-08-31,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,14998.72,227.803,5497.488,,A,47.3
6669,2016-11-30,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,15361.781,234.475,4470.976,,A,42.54
6669,2017-02-28,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,16230.113,234.464,6810.823,,A,48.79
6669,2017-05-31,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,16754.505,234.495,7021.857,,A,51.31
6669,2017-08-31,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,16939.373,235.264,6712.344,,A,51.76
6669,2017-11-30,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,18745.034,239.964,6493.629,,A,62.78
6682,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,52322.692,366.721,8558.783,,A,22.29
6682,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,52555.956,366.616,8454.482,,A,24.28
6682,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,50513.738,362.286,7856.749,,A,20.26
6682,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,46339.812,362.617,6922.494,,A,17.39
6682,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,43134.365,362.329,7620.461,,A,16.17
6682,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,45041.927,360.405,7169.813,,A,17.33
6682,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,46106.015,359.671,7232.261,,A,19.04
6682,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,45071.307,359.425,6959.743,,A,23.25
6682,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,45979.997,359.816,8198.419,,A,26
6682,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,48376.102,358.645,8084.886,,A,26.16
6682,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,47666.944,356.19,8092.642,,A,25.25
6682,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,47169.108,356.227,6869.483,,A,26.49
7163,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,5448,273.6,799,2579,A,103.4
7163,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,6013,272.5,1494,2240,A,100.45
7163,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,8163,270.3,3489,2505,A,86.5
7163,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,8183,265.2,3468,2908,A,98.58
7163,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,8261,264.5,3469,2982,A,98.98
7163,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,8291,263.9,3470,2845,A,107.26
7163,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,8676,259.1,3563,3051,A,126.56
7163,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,8669,258.3,3564,2611,A,107.54
7163,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,8654,257.8,3565,2469,A,130.74
7163,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,8791,257,3566,2362,A,145.99
7163,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,8714,255,3568,2408,A,156.31
7163,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,9425,253.7,3170,3214,A,169.4
7228,2015-01-31,2014,3,INDL,C,D,STD,USD,2014Q4,2014Q3,55233,990,26641,5613,A,71.4
7228,2015-04-30,2014,4,INDL,C,D,STD,USD,2015Q1,2014Q4,106685,1421.648,33752,9173,A,74.45
7228,2015-07-31,2015,1,INDL,C,D,STD,USD,2015Q2,2015Q1,104626,1413.615,33709,7660,A,78.39
7228,2015-10-31,2015,2,INDL,C,D,STD,USD,2015Q3,2015Q2,104945,1406.156,33690,8126,A,73.92
7228,2016-01-31,2015,3,INDL,C,D,STD,USD,2015Q4,2015Q3,102706,1401.043,33681,8141,A,75.92
7228,2016-04-30,2015,4,INDL,C,D,STD,USD,2016Q1,2015Q4,99782,1399.018,30247,7165,A,79.15
7228,2016-07-31,2016,1,INDL,C,D,STD,USD,2016Q2,2016Q1,98601,1381.936,30124,7896,A,87.63
7228,2016-10-31,2016,2,INDL,C,D,STD,USD,2016Q3,2016Q2,98406,1373.047,29010,9601,A,82.02
7228,2017-01-31,2016,3,INDL,C,D,STD,USD,2016Q4,2016Q3,97578,1368.885,25923,12672,A,76.02
7228,2017-04-30,2016,4,INDL,C,D,STD,USD,2017Q1,2016Q4,99816,1369.425,25921,14220,A,83.09
7228,2017-07-31,2017,1,INDL,C,D,STD,USD,2017Q2,2017Q1,100250,1354.591,25953,15148,A,83.97
7228,2017-10-31,2017,2,INDL,C,D,STD,USD,2017Q3,2017Q2,94458,1353.592,25941,10496,A,80.52
7241,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,73930,1127,11689,19713,A,103.21
7241,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,74668,1118,11633,20386,A,104.88
7241,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,92362,1110,26771,21434,A,96.48
7241,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,93657,1101,26267,23169,A,97.77
7241,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,92634,1081,26267,24537,A,103.73
7241,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,92748,1065,25600,26569,A,95.74
7241,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,94156,1066,25610,26741,A,88.99
7241,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,94462,1061,25615,26250,A,78.91
7241,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,92670,1027,25622,27288,A,78.5
7241,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,92525,1015,25622,26857,A,80.46
7241,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,92853,1013,23386,28513,A,81.32
7241,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,95131,1014,22181,30648,A,72.5
7647,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,2143545,10520.401,237858,,A,15.39
7647,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,2149034,10471.837,243414,,A,17.02
7647,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,2153006,10427.305,237288,,A,15.58
7647,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,2144316,10380.265,236764,,A,16.83
7647,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,2185498,10312.66,232849,,A,13.52
7647,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,2186609,10216.781,229617,,A,13.27
7647,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,2195314,10123.845,225136,,A,15.65
7647,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,2187702,10052.626,216823,,A,22.1
7647,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,2247701,9974.19,221385,,A,23.59
7647,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,2254529,9878.118,223923,,A,24.26
7647,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,2283896,10457.474,228666,,A,25.34
7647,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,2281234,10287.302,227402,,A,29.52
7875,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,6604.6,268.7,2094.1,2044.2,A,39.07
7875,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,6958.8,267.8,2080.9,2306.5,A,41.11
7875,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,6793.9,267.1,2097,2141.2,A,39.71
7875,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,7278,267.2,2687.6,1988.6,A,44.08
7875,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,15332.8,268.2,10606.6,2194.9,A,44.29
7875,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,33955.3,482.2,12044.8,4185,A,48.57
7875,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,34415.5,482.4,12043.3,4066.5,A,52.66
7875,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,33837.5,482.5,11290.9,4292,A,44.65
7875,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,33335.3,483.1,10332.1,4318.2,A,47.17
7875,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,33950,483.4,10172.8,4791.3,A,53.62
7875,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,33888,490.1,10184.4,4774.2,A,42.67
7875,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,33135.5,485.2,9889.6,4316.8,A,30.9
7977,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,36878.651,506.664,11499.47,3774.528,A,34.81
7977,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,37268.809,506.959,11896.126,3537.251,A,32.18
7977,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,38029.696,507.267,12690.751,3085.02,A,35.41
7977,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,39053.535,507.536,12490.719,4058.297,A,35.91
7977,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,39069.844,507.953,13148.395,3188.568,A,41.82
7977,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,39490.164,507.953,13104.77,3506.381,A,44.78
7977,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,40324.75,507.953,13402.583,3453.972,A,41.14
7977,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,41155.277,507.223,14194.718,3247.043,A,40.7
7977,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,41285.341,507.763,13696.461,3707.976,A,44.45
7977,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,41860.989,507.763,14091.833,3690.704,A,45.88
7977,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,42468.794,507.763,14572.967,3340.406,A,47.32
7977,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,43030,507.763,14520,4088,A,48.11
8007,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,1737737,5162.942,183292,,A,54.4
8007,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,1720617,5145.235,179751,,A,56.24
8007,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,1751265,5108.474,185274,,A,51.35
8007,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,1787632,5092.129,199536,,A,54.36
8007,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,1849182,5075.903,227888,,A,48.36
8007,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,1889235,5048.494,243927,,A,47.33
8007,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,1942124,5023.889,254835,,A,44.28
8007,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,1930115,5016.109,255077,,A,55.11
8007,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,1951564,4996.735,256468,,A,55.66
8007,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,1930871,4966.77,238869,,A,55.41
8007,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,1934939,4927.871,238893,,A,55.15
8007,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,1951757,4891.617,225020,,A,60.67
8133,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,6186.637,96.876,1512.316,1013.399,I,77.06
8133,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,6220.609,96.889,1507.422,1016.782,I,94.25
8215,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,7326,161.251,2984,2116,A,23.32
8215,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,7618,160.768,3217,2139,A,22.94
8215,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,9554,160.838,5609,1924,A,20.72
8215,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,9421,160.962,5345,2122,A,17.42
8215,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,9688,161.919,5662,1886,A,15.96
8215,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,9667,162.082,5549,1995,A,18.01
8215,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,9497,162.197,5333,2033,A,18.39
8215,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,9135,162.338,5133,2060,A,17.41
8215,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,9459,162.698,5431,1859,A,20.38
8215,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,9780,162.876,5471,2015,A,23.92
8215,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,9999,162.991,5378,2177,A,25.16
8215,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,9756,163.079,5121,2280,A,22.17
8245,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,350960,520,50228,,A,93.24
8245,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,353945,516,53130,,A,95.65
8245,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,362125,510,53461,,A,89.2
8245,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,358493,504,52741,,A,95.31
8245,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,360985,499,51683,,A,84.57
8245,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,361335,493,52951,,A,81.39
8245,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,369348,488,50306,,A,90.09
8245,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,366380,485,30981,,A,116.96
8245,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,370944,485,30634,,A,120.24
8245,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,372190,480,32165,,A,124.87
8245,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,375191,476,32068,,A,134.77
8245,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,380768,473,33262,,A,144.29
8253,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,20326.8,354.7,8174.6,,A,63.14
8253,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,21415.3,354.9,8570.6,,A,63.81
8253,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,21519.8,353.6,8680.1,,A,52.17
8253,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,21109.8,351.3,4356,,A,47.4
8253,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,21356.9,350.4,8577.3,,A,54.69
8253,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,21427.2,350.5,8444.4,,A,51.87
8253,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,20968.9,350.6,8530.3,,A,58.78
8253,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,20638.9,350.7,4332.2,,A,63.9
8253,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,21039.7,351.3,8365.5,,A,67.2
8253,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,22053.3,351.3,8544.1,,A,66.04
8253,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,23103.9,351.5,8832,,A,72.34
8253,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,23440.2,351.8,4405.5,,A,71.08
8264,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,60547,479.491,15051,6153,A,53.07
8264,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,61631,481.575,15544,6302,A,49.1
8264,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,61989,490.178,15545,6108,A,52.8
8264,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,63339,492.025,16030,6363,A,53.19
8264,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,64650,495.607,16522,5974,A,59.72
8264,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,65927,498.143,16525,6651,A,63.92
8264,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,66565,505.184,16528,6270,A,61.17
8264,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,68598,506.892,16220,7564,A,60.77
8264,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,69164,510.61,16813,6538,A,66.36
8264,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,70055,512.221,16616,6948,A,66.37
8264,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,71526,513.773,16619,7473,A,68.09
8264,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,68012,514.756,17753,7129,A,44.83
8455,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,48921,667.713,18772,7217,A,33.66
8455,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,38244,669.514,17103,4509,A,29.47
8455,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,39246,671.792,17745,4468,A,32.89
8455,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,39301,673.857,18563,3876,A,34.13
8455,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,38709,676.384,18074,4066,A,38.07
8455,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,39528,677.549,18949,3408,A,37.75
8455,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,38038,679.268,18069,3412,A,34.57
8455,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,38315,679.731,17808,3837,A,34.05
8455,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,39034,682.427,17958,4256,A,37.39
8455,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,39964,685.473,18397,4350,A,38.66
8455,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,40758,688.133,19110,4149,A,37.95
8455,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,41479,693.398,19847,4023,A,30.95
8479,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,69625,1479,22403,20127,A,95.62
8479,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,72262,1472,23075,21546,A,93.34
8479,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,69902,1462,26318,19071,A,94.3
8479,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,69667,1448,29213,17578,A,99.92
8479,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,70019,1446,31068,16842,A,102.48
8479,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,72711,1441,30847,18459,A,105.94
8479,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,73897,1436,29322,20589,A,
8479,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,74129,1428,30053,21135,A,104.63
8479,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,74622,1430,30081,21644,A,111.86
8479,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,76943,1426,31205,22113,A,115.49
8479,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,78463,1423,31452,22358,A,111.43
8479,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,79804,1420,33796,20502,A,119.92
8543,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,34212,1967.163,12901,8895,A,50.02
8543,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,31869,1961.966,12917,6261,A,48.91
8543,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,31999,1960.679,12918,6567,A,54.4
8543,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,32535,1960.059,12915,7078,A,58.21
8543,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,34063,1956.71,12846,8616,A,62.66
8543,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,31324,1954.006,12837,5512,A,68.96
8543,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,32934,1951.403,13878,6895,A,63.23
8543,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,45932,1943.272,13881,7375,A,67.62
8543,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,46175,1935.145,13884,8300,A,71.42
8543,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,43726,1920.793,13887,5582,A,74.47
8543,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,44160,1909.62,13890,6662,A,63.42
8543,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,43202,1901.259,13030,6792,A,71.41
8549,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,110042,1232.947,22318,9563,A,62.26
8549,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,112003,1233.458,24787,8734,A,61.41
8549,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,105949,1234.642,24716,8287,A,47.96
8549,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,97484,1235.996,23453,9256,A,46.69
8549,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,99834,1238.387,27376,8825,A,40.27
8549,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,96054,1238.505,27346,7348,A,43.6
8549,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,94284,1239.027,27353,7537,A,43.47
8549,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,89772,1237.269,26186,6909,A,50.14
8549,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,87973,1237.104,25340,7526,A,49.87
8549,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,78004,1216.949,19670,9926,A,43.96
8549,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,74861,1195.516,19673,7131,A,50.05
8549,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,73362,1177.107,17128,9397,A,54.89
8762,2015-03-31,2015,3,INDL,C,D,STD,USD,2015Q1,2015Q3,130937,2712.996,17364,31881,A,81.94
8762,2015-06-30,2015,4,INDL,C,D,STD,USD,2015Q2,2015Q4,129495,2714.571,18329,29790,A,78.24
8762,2015-09-30,2016,1,INDL,C,D,STD,USD,2015Q3,2016Q1,129265,2720.573,17394,31567,A,71.94
8762,2015-12-31,2016,2,INDL,C,D,STD,USD,2015Q4,2016Q2,129143,2704.566,17595,32053,A,79.41
8762,2016-03-31,2016,3,INDL,C,D,STD,USD,2016Q1,2016Q3,127508,2661.852,19134,31357,A,82.31
8762,2016-06-30,2016,4,INDL,C,D,STD,USD,2016Q2,2016Q4,127136,2668.074,18945,30770,A,84.67
8762,2016-09-30,2017,1,INDL,C,D,STD,USD,2016Q3,2017Q1,129043,2675.993,18910,32401,A,89.75
8762,2016-12-31,2017,2,INDL,C,D,STD,USD,2016Q4,2017Q2,117033,2556.477,16460,28891,A,84.08
8762,2017-03-31,2017,3,INDL,C,D,STD,USD,2017Q1,2017Q3,118091,2557.614,16633,29082,A,89.85
8762,2017-06-30,2017,4,INDL,C,D,STD,USD,2017Q2,2017Q4,120406,2553.297,18038,30210,A,87.15
8762,2017-09-30,2018,1,INDL,C,D,STD,USD,2017Q3,2018Q1,122851,2536.958,20188,30724,A,90.98
8762,2017-12-31,2018,2,INDL,C,D,STD,USD,2017Q4,2018Q2,126644,2521.004,22186,33107,A,91.88
9302,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,2878.131,46.789,1294.259,,I,48.74
9302,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,3021.746,46.849,1295.953,,I,46.37
9774,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,9522.7,0.001,2405,1095.1,A,
9774,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,9401.2,0.001,2282.5,1157.2,A,
9774,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,9500.6,0.001,2276.3,1214.6,A,
9774,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,9894,0.001,2257.9,1544.7,A,
9774,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,9502.4,0.001,2276.4,1172,A,
9774,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,9464,0.001,1807,1733.3,A,
9774,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,9816.5,0.001,1557.7,2129,A,
9778,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,4262.4,58.089,864.4,726.5,A,147.06
9778,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,4390.7,58.103,861.4,739.8,A,159.25
9778,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,4491.4,58.07,864.1,785.5,A,150.94
9778,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,4486.9,58.087,879.6,670.5,A,171.43
